Job launching after 0.10 seconds in submission.
Running python job.
Changed into dir /home/ec2-user/HiggsBosonML/source_code
Importing hyper_opt.py
Running hyper_opt.main()
WARNING:tensorflow:From /home/ec2-user/HiggsBosonML/source_code/hyper_opt.py:143: initialize_all_variables (from tensorflow.python.ops.variables) is deprecated and will be removed after 2017-03-02.
Instructions for updating:
Use `tf.global_variables_initializer` instead.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
{u'units_per_layer': array([50]), u'n_hidden_layers': array([2]), u'learning_rate': array([ 1.]), u'beta': array([ 0.1])}
('Epoch:', '1267', 'training cost=', '0.657541595')
('Epoch:', '1267', 'test cost=', '0.648855746')
('Epoch:', '1268', 'training cost=', '0.658563822')
('Epoch:', '1268', 'test cost=', '0.640865445')
('Epoch:', '1269', 'training cost=', '0.659077604')
('Epoch:', '1269', 'test cost=', '0.656089485')
('Epoch:', '1270', 'training cost=', '0.655141308')
('Epoch:', '1270', 'test cost=', '0.652088821')
('Epoch:', '1271', 'training cost=', '0.660282503')
('Epoch:', '1271', 'test cost=', '0.663327157')
('Epoch:', '1272', 'training cost=', '0.653275404')
('Epoch:', '1272', 'test cost=', '0.665922284')
('Epoch:', '1273', 'training cost=', '0.655288528')
('Epoch:', '1273', 'test cost=', '0.652141333')
('Epoch:', '1274', 'training cost=', '0.654894174')
('Epoch:', '1274', 'test cost=', '0.658088565')
('Epoch:', '1275', 'training cost=', '0.657927130')
('Epoch:', '1275', 'test cost=', '0.644280374')
('Epoch:', '1276', 'training cost=', '0.653328354')
('Epoch:', '1276', 'test cost=', '0.655327141')
('Epoch:', '1277', 'training cost=', '0.657392650')
('Epoch:', '1277', 'test cost=', '0.641107321')
('Epoch:', '1278', 'training cost=', '0.657823098')
('Epoch:', '1278', 'test cost=', '0.644961357')
('Epoch:', '1279', 'training cost=', '0.658456226')
('Epoch:', '1279', 'test cost=', '0.660377204')
('Epoch:', '1280', 'training cost=', '0.654460521')
('Epoch:', '1280', 'test cost=', '0.685808718')
('Epoch:', '1281', 'training cost=', '0.657639535')
('Epoch:', '1281', 'test cost=', '0.640824378')
('Epoch:', '1282', 'training cost=', '0.656430650')
('Epoch:', '1282', 'test cost=', '0.680797756')
('Epoch:', '1283', 'training cost=', '0.655735188')
('Epoch:', '1283', 'test cost=', '0.646620750')
('Epoch:', '1284', 'training cost=', '0.655322107')
('Epoch:', '1284', 'test cost=', '0.640834808')
('Epoch:', '1285', 'training cost=', '0.655858179')
('Epoch:', '1285', 'test cost=', '0.670128345')
('Epoch:', '1286', 'training cost=', '0.656989043')
('Epoch:', '1286', 'test cost=', '0.703647196')
('Epoch:', '1287', 'training cost=', '0.657422703')
('Epoch:', '1287', 'test cost=', '0.646015406')
('Epoch:', '1288', 'training cost=', '0.657134457')
('Epoch:', '1288', 'test cost=', '0.643542588')
('Epoch:', '1289', 'training cost=', '0.659405601')
('Epoch:', '1289', 'test cost=', '0.641650319')
('Epoch:', '1290', 'training cost=', '0.659356869')
('Epoch:', '1290', 'test cost=', '0.663890123')
('Epoch:', '1291', 'training cost=', '0.653605633')
('Epoch:', '1291', 'test cost=', '0.656355202')
('Epoch:', '1292', 'training cost=', '0.658517860')
('Epoch:', '1292', 'test cost=', '0.640832543')
('Epoch:', '1293', 'training cost=', '0.656431078')
('Epoch:', '1293', 'test cost=', '0.670523107')
('Epoch:', '1294', 'training cost=', '0.661171770')
('Epoch:', '1294', 'test cost=', '0.642530382')
('Epoch:', '1295', 'training cost=', '0.653406786')
('Epoch:', '1295', 'test cost=', '0.665558875')
('Epoch:', '1296', 'training cost=', '0.657425842')
('Epoch:', '1296', 'test cost=', '0.641843140')
('Epoch:', '1297', 'training cost=', '0.653084249')
('Epoch:', '1297', 'test cost=', '0.673118949')
('Epoch:', '1298', 'training cost=', '0.658455707')
('Epoch:', '1298', 'test cost=', '0.641732156')
('Epoch:', '1299', 'training cost=', '0.656808407')
('Epoch:', '1299', 'test cost=', '0.644737422')
('Epoch:', '1300', 'training cost=', '0.655223256')
('Epoch:', '1300', 'test cost=', '0.645782590')
('Epoch:', '1301', 'training cost=', '0.657302925')
('Epoch:', '1301', 'test cost=', '0.645139575')
('Epoch:', '1302', 'training cost=', '0.652473099')
('Epoch:', '1302', 'test cost=', '0.640966833')
('Epoch:', '1303', 'training cost=', '0.656300951')
('Epoch:', '1303', 'test cost=', '0.722695351')
('Epoch:', '1304', 'training cost=', '0.655068198')
('Epoch:', '1304', 'test cost=', '0.659711480')
('Epoch:', '1305', 'training cost=', '0.656705837')
('Epoch:', '1305', 'test cost=', '0.648162782')
('Epoch:', '1306', 'training cost=', '0.655426645')
('Epoch:', '1306', 'test cost=', '0.641454756')
('Epoch:', '1307', 'training cost=', '0.659796861')
('Epoch:', '1307', 'test cost=', '0.672854245')
('Epoch:', '1308', 'training cost=', '0.656899382')
('Epoch:', '1308', 'test cost=', '0.647898316')
('Epoch:', '1309', 'training cost=', '0.655356211')
('Epoch:', '1309', 'test cost=', '0.716994166')
('Epoch:', '1310', 'training cost=', '0.661452754')
('Epoch:', '1310', 'test cost=', '0.640813529')
('Epoch:', '1311', 'training cost=', '0.673963501')
('Epoch:', '1311', 'test cost=', '0.641366124')
('Epoch:', '1312', 'training cost=', '0.656123455')
('Epoch:', '1312', 'test cost=', '0.640981257')
('Epoch:', '1313', 'training cost=', '0.658793232')
('Epoch:', '1313', 'test cost=', '0.647664189')
('Epoch:', '1314', 'training cost=', '0.668664972')
('Epoch:', '1314', 'test cost=', '0.668068349')
('Epoch:', '1315', 'training cost=', '0.654217242')
('Epoch:', '1315', 'test cost=', '0.652313590')
('Epoch:', '1316', 'training cost=', '0.658090063')
('Epoch:', '1316', 'test cost=', '0.641698360')
('Epoch:', '1317', 'training cost=', '0.657144212')
('Epoch:', '1317', 'test cost=', '0.668486655')
('Epoch:', '1318', 'training cost=', '0.659862430')
('Epoch:', '1318', 'test cost=', '0.656462014')
('Epoch:', '1319', 'training cost=', '0.656888270')
('Epoch:', '1319', 'test cost=', '0.643049240')
('Epoch:', '1320', 'training cost=', '0.656720319')
('Epoch:', '1320', 'test cost=', '0.646141529')
('Epoch:', '1321', 'training cost=', '0.658272417')
('Epoch:', '1321', 'test cost=', '0.647343934')
('Epoch:', '1322', 'training cost=', '0.655610704')
('Epoch:', '1322', 'test cost=', '0.735262036')
('Epoch:', '1323', 'training cost=', '0.658988213')
('Epoch:', '1323', 'test cost=', '0.652425468')
('Epoch:', '1324', 'training cost=', '0.661004747')
('Epoch:', '1324', 'test cost=', '0.645536542')
('Epoch:', '1325', 'training cost=', '0.656328382')
('Epoch:', '1325', 'test cost=', '0.642673850')
('Epoch:', '1326', 'training cost=', '0.657835336')
('Epoch:', '1326', 'test cost=', '0.653662086')
('Epoch:', '1327', 'training cost=', '0.652978788')
('Epoch:', '1327', 'test cost=', '0.641948521')
('Epoch:', '1328', 'training cost=', '0.654881644')
('Epoch:', '1328', 'test cost=', '0.641395688')
('Epoch:', '1329', 'training cost=', '0.657029480')
('Epoch:', '1329', 'test cost=', '0.645392954')
('Epoch:', '1330', 'training cost=', '0.658892561')
('Epoch:', '1330', 'test cost=', '0.641021132')
('Epoch:', '1331', 'training cost=', '0.653643224')
('Epoch:', '1331', 'test cost=', '0.667801738')
('Epoch:', '1332', 'training cost=', '0.660799321')
('Epoch:', '1332', 'test cost=', '0.691053212')
('Epoch:', '1333', 'training cost=', '0.653972737')
('Epoch:', '1333', 'test cost=', '0.664456427')
('Epoch:', '1334', 'training cost=', '0.659224305')
('Epoch:', '1334', 'test cost=', '0.706829786')
('Epoch:', '1335', 'training cost=', '0.659160377')
('Epoch:', '1335', 'test cost=', '0.644590080')
('Epoch:', '1336', 'training cost=', '0.655762890')
('Epoch:', '1336', 'test cost=', '0.649218142')
('Epoch:', '1337', 'training cost=', '0.658897315')
('Epoch:', '1337', 'test cost=', '0.641075969')
('Epoch:', '1338', 'training cost=', '0.655922215')
('Epoch:', '1338', 'test cost=', '0.641697824')
('Epoch:', '1339', 'training cost=', '0.656523346')
('Epoch:', '1339', 'test cost=', '0.651495874')
('Epoch:', '1340', 'training cost=', '0.655833469')
('Epoch:', '1340', 'test cost=', '0.640819848')
('Epoch:', '1341', 'training cost=', '0.653269492')
('Epoch:', '1341', 'test cost=', '0.678974628')
('Epoch:', '1342', 'training cost=', '0.657514762')
('Epoch:', '1342', 'test cost=', '0.648338795')
('Epoch:', '1343', 'training cost=', '0.655969999')
('Epoch:', '1343', 'test cost=', '0.704230547')
('Epoch:', '1344', 'training cost=', '0.656645365')
('Epoch:', '1344', 'test cost=', '0.659544706')
('Epoch:', '1345', 'training cost=', '0.658038629')
('Epoch:', '1345', 'test cost=', '0.643342137')
('Epoch:', '1346', 'training cost=', '0.656624924')
('Epoch:', '1346', 'test cost=', '0.664461911')
('Epoch:', '1347', 'training cost=', '0.653814205')
('Epoch:', '1347', 'test cost=', '0.641310036')
('Epoch:', '1348', 'training cost=', '0.658044124')
('Epoch:', '1348', 'test cost=', '0.705493450')
('Epoch:', '1349', 'training cost=', '0.658206667')
('Epoch:', '1349', 'test cost=', '0.648155570')
('Epoch:', '1350', 'training cost=', '0.655848393')
('Epoch:', '1350', 'test cost=', '0.660216451')
('Epoch:', '1351', 'training cost=', '0.656730097')
('Epoch:', '1351', 'test cost=', '0.640914023')
('Epoch:', '1352', 'training cost=', '0.654647882')
('Epoch:', '1352', 'test cost=', '0.641399324')
('Epoch:', '1353', 'training cost=', '0.654984254')
('Epoch:', '1353', 'test cost=', '0.641423464')
('Epoch:', '1354', 'training cost=', '0.656740500')
('Epoch:', '1354', 'test cost=', '0.655316055')
('Epoch:', '1355', 'training cost=', '0.654632458')
('Epoch:', '1355', 'test cost=', '0.663962364')
('Epoch:', '1356', 'training cost=', '0.655918193')
('Epoch:', '1356', 'test cost=', '0.642793238')
('Epoch:', '1357', 'training cost=', '0.657393019')
('Epoch:', '1357', 'test cost=', '0.641262531')
('Epoch:', '1358', 'training cost=', '0.654605142')
('Epoch:', '1358', 'test cost=', '0.649499834')
('Epoch:', '1359', 'training cost=', '0.654614527')
('Epoch:', '1359', 'test cost=', '0.648153126')
('Epoch:', '1360', 'training cost=', '0.657357837')
('Epoch:', '1360', 'test cost=', '0.642701924')
('Epoch:', '1361', 'training cost=', '0.654484978')
('Epoch:', '1361', 'test cost=', '0.641195774')
('Epoch:', '1362', 'training cost=', '0.655120985')
('Epoch:', '1362', 'test cost=', '0.646612942')
('Epoch:', '1363', 'training cost=', '0.659337591')
('Epoch:', '1363', 'test cost=', '0.642766774')
('Epoch:', '1364', 'training cost=', '0.652321010')
('Epoch:', '1364', 'test cost=', '0.647099078')
('Epoch:', '1365', 'training cost=', '0.658847880')
('Epoch:', '1365', 'test cost=', '0.680515528')
('Epoch:', '1366', 'training cost=', '0.655050541')
('Epoch:', '1366', 'test cost=', '0.642904937')
('Epoch:', '1367', 'training cost=', '0.653531384')
('Epoch:', '1367', 'test cost=', '0.650219440')
('Epoch:', '1368', 'training cost=', '0.656255961')
('Epoch:', '1368', 'test cost=', '0.670069218')
('Epoch:', '1369', 'training cost=', '0.654993949')
('Epoch:', '1369', 'test cost=', '0.643148720')
('Epoch:', '1370', 'training cost=', '0.656130450')
('Epoch:', '1370', 'test cost=', '0.667539656')
('Epoch:', '1371', 'training cost=', '0.658434457')
('Epoch:', '1371', 'test cost=', '0.663435817')
('Epoch:', '1372', 'training cost=', '0.655796305')
('Epoch:', '1372', 'test cost=', '0.640913785')
('Epoch:', '1373', 'training cost=', '0.657169002')
('Epoch:', '1373', 'test cost=', '0.648955464')
('Epoch:', '1374', 'training cost=', '0.656625053')
('Epoch:', '1374', 'test cost=', '0.642331183')
('Epoch:', '1375', 'training cost=', '0.654718819')
('Epoch:', '1375', 'test cost=', '0.668582797')
('Epoch:', '1376', 'training cost=', '0.656599061')
('Epoch:', '1376', 'test cost=', '0.642950714')
('Epoch:', '1377', 'training cost=', '0.655211109')
('Epoch:', '1377', 'test cost=', '0.645451903')
('Epoch:', '1378', 'training cost=', '0.655037544')
('Epoch:', '1378', 'test cost=', '0.642140508')
('Epoch:', '1379', 'training cost=', '0.659918611')
('Epoch:', '1379', 'test cost=', '0.669184744')
('Epoch:', '1380', 'training cost=', '0.652566696')
('Epoch:', '1380', 'test cost=', '0.650302112')
('Epoch:', '1381', 'training cost=', '0.656395734')
('Epoch:', '1381', 'test cost=', '0.643399358')
('Epoch:', '1382', 'training cost=', '0.657579636')
('Epoch:', '1382', 'test cost=', '0.651514232')
('Epoch:', '1383', 'training cost=', '0.654484310')
('Epoch:', '1383', 'test cost=', '0.640827954')
('Epoch:', '1384', 'training cost=', '0.658472900')
('Epoch:', '1384', 'test cost=', '0.641005874')
('Epoch:', '1385', 'training cost=', '0.655890163')
('Epoch:', '1385', 'test cost=', '0.668022394')
('Epoch:', '1386', 'training cost=', '0.659769202')
('Epoch:', '1386', 'test cost=', '0.671191573')
('Epoch:', '1387', 'training cost=', '0.654432036')
('Epoch:', '1387', 'test cost=', '0.641722679')
('Epoch:', '1388', 'training cost=', '0.659182269')
('Epoch:', '1388', 'test cost=', '0.642607808')
('Epoch:', '1389', 'training cost=', '0.656282297')
('Epoch:', '1389', 'test cost=', '0.653585851')
('Epoch:', '1390', 'training cost=', '0.655819343')
('Epoch:', '1390', 'test cost=', '0.640924871')
('Epoch:', '1391', 'training cost=', '0.653802065')
('Epoch:', '1391', 'test cost=', '0.753315032')
('Epoch:', '1392', 'training cost=', '0.656752657')
('Epoch:', '1392', 'test cost=', '0.649328411')
('Epoch:', '1393', 'training cost=', '0.658456848')
('Epoch:', '1393', 'test cost=', '0.640959263')
('Epoch:', '1394', 'training cost=', '0.657205381')
('Epoch:', '1394', 'test cost=', '0.650045216')
('Epoch:', '1395', 'training cost=', '0.656586312')
('Epoch:', '1395', 'test cost=', '0.674267650')
('Epoch:', '1396', 'training cost=', '0.655971930')
('Epoch:', '1396', 'test cost=', '0.684539855')
('Epoch:', '1397', 'training cost=', '0.657372765')
('Epoch:', '1397', 'test cost=', '0.642842591')
('Epoch:', '1398', 'training cost=', '0.657656118')
('Epoch:', '1398', 'test cost=', '0.663019061')
('Epoch:', '1399', 'training cost=', '0.652411725')
('Epoch:', '1399', 'test cost=', '0.642212570')
('Epoch:', '1400', 'training cost=', '0.654481230')
('Epoch:', '1400', 'test cost=', '0.641712666')
('Epoch:', '1401', 'training cost=', '0.655530251')
('Epoch:', '1401', 'test cost=', '0.640823364')
('Epoch:', '1402', 'training cost=', '0.659954166')
('Epoch:', '1402', 'test cost=', '0.641078055')
('Epoch:', '1403', 'training cost=', '0.651830685')
('Epoch:', '1403', 'test cost=', '0.645240068')
('Epoch:', '1404', 'training cost=', '0.656216791')
('Epoch:', '1404', 'test cost=', '0.642474413')
('Epoch:', '1405', 'training cost=', '0.654343567')
('Epoch:', '1405', 'test cost=', '0.651719391')
('Epoch:', '1406', 'training cost=', '0.655059676')
('Epoch:', '1406', 'test cost=', '0.647508681')
('Epoch:', '1407', 'training cost=', '0.654681045')
('Epoch:', '1407', 'test cost=', '0.651218534')
('Epoch:', '1408', 'training cost=', '0.657838860')
('Epoch:', '1408', 'test cost=', '0.646499813')
('Epoch:', '1409', 'training cost=', '0.655667083')
('Epoch:', '1409', 'test cost=', '0.640855014')
('Epoch:', '1410', 'training cost=', '0.655685194')
('Epoch:', '1410', 'test cost=', '0.682509363')
('Epoch:', '1411', 'training cost=', '0.656673092')
('Epoch:', '1411', 'test cost=', '0.659508288')
('Epoch:', '1412', 'training cost=', '0.656367522')
('Epoch:', '1412', 'test cost=', '0.648587108')
('Epoch:', '1413', 'training cost=', '0.656622630')
('Epoch:', '1413', 'test cost=', '0.660325527')
('Epoch:', '1414', 'training cost=', '0.657591666')
('Epoch:', '1414', 'test cost=', '0.653034389')
('Epoch:', '1415', 'training cost=', '0.655886957')
('Epoch:', '1415', 'test cost=', '0.642534375')
('Epoch:', '1416', 'training cost=', '0.653904985')
('Epoch:', '1416', 'test cost=', '0.696887612')
('Epoch:', '1417', 'training cost=', '0.659385573')
('Epoch:', '1417', 'test cost=', '0.645263731')
('Epoch:', '1418', 'training cost=', '0.654796246')
('Epoch:', '1418', 'test cost=', '0.651222587')
('Epoch:', '1419', 'training cost=', '0.652673399')
('Epoch:', '1419', 'test cost=', '0.647052050')
('Epoch:', '1420', 'training cost=', '0.656393544')
('Epoch:', '1420', 'test cost=', '0.640889823')
('Epoch:', '1421', 'training cost=', '0.654238164')
('Epoch:', '1421', 'test cost=', '0.640795410')
('Epoch:', '1422', 'training cost=', '0.656913245')
('Epoch:', '1422', 'test cost=', '0.651940465')
('Epoch:', '1423', 'training cost=', '0.659437124')
('Epoch:', '1423', 'test cost=', '0.646095693')
('Epoch:', '1424', 'training cost=', '0.656928264')
('Epoch:', '1424', 'test cost=', '0.662248075')
('Epoch:', '1425', 'training cost=', '0.656068628')
('Epoch:', '1425', 'test cost=', '0.653212607')
('Epoch:', '1426', 'training cost=', '0.659991764')
('Epoch:', '1426', 'test cost=', '0.675735950')
('Epoch:', '1427', 'training cost=', '0.655175588')
('Epoch:', '1427', 'test cost=', '0.702653706')
('Epoch:', '1428', 'training cost=', '0.656554843')
('Epoch:', '1428', 'test cost=', '0.643849373')
('Epoch:', '1429', 'training cost=', '0.658184823')
('Epoch:', '1429', 'test cost=', '0.693928123')
('Epoch:', '1430', 'training cost=', '0.656761406')
('Epoch:', '1430', 'test cost=', '0.643996358')
('Epoch:', '1431', 'training cost=', '0.656872129')
('Epoch:', '1431', 'test cost=', '0.644491434')
('Epoch:', '1432', 'training cost=', '0.657695077')
('Epoch:', '1432', 'test cost=', '0.646851718')
('Epoch:', '1433', 'training cost=', '0.657697220')
('Epoch:', '1433', 'test cost=', '0.640817404')
('Epoch:', '1434', 'training cost=', '0.652397232')
('Epoch:', '1434', 'test cost=', '0.645056546')
('Epoch:', '1435', 'training cost=', '0.658366111')
('Epoch:', '1435', 'test cost=', '0.641005158')
('Epoch:', '1436', 'training cost=', '0.659213867')
('Epoch:', '1436', 'test cost=', '0.647550941')
('Epoch:', '1437', 'training cost=', '0.654108572')
('Epoch:', '1437', 'test cost=', '0.655660033')
('Epoch:', '1438', 'training cost=', '0.653984766')
('Epoch:', '1438', 'test cost=', '0.642392993')
('Epoch:', '1439', 'training cost=', '0.656571679')
('Epoch:', '1439', 'test cost=', '0.657805085')
('Epoch:', '1440', 'training cost=', '0.656554145')
('Epoch:', '1440', 'test cost=', '0.645879388')
('Epoch:', '1441', 'training cost=', '0.653768726')
('Epoch:', '1441', 'test cost=', '0.665077448')
('Epoch:', '1442', 'training cost=', '0.655791395')
('Epoch:', '1442', 'test cost=', '0.651369214')
('Epoch:', '1443', 'training cost=', '0.656523962')
('Epoch:', '1443', 'test cost=', '0.641724885')
('Epoch:', '1444', 'training cost=', '0.658851482')
('Epoch:', '1444', 'test cost=', '0.700821459')
('Epoch:', '1445', 'training cost=', '0.656494558')
('Epoch:', '1445', 'test cost=', '0.644863367')
('Epoch:', '1446', 'training cost=', '0.657874277')
('Epoch:', '1446', 'test cost=', '0.642215192')
('Epoch:', '1447', 'training cost=', '0.653507203')
('Epoch:', '1447', 'test cost=', '0.648892224')
('Epoch:', '1448', 'training cost=', '0.655023346')
('Epoch:', '1448', 'test cost=', '0.670022190')
('Epoch:', '1449', 'training cost=', '0.660327370')
('Epoch:', '1449', 'test cost=', '0.660637856')
('Epoch:', '1450', 'training cost=', '0.659489635')
('Epoch:', '1450', 'test cost=', '0.644149899')
('Epoch:', '1451', 'training cost=', '0.652746335')
('Epoch:', '1451', 'test cost=', '0.643596709')
('Epoch:', '1452', 'training cost=', '0.656591656')
('Epoch:', '1452', 'test cost=', '0.651280463')
('Epoch:', '1453', 'training cost=', '0.660114821')
('Epoch:', '1453', 'test cost=', '0.646313190')
('Epoch:', '1454', 'training cost=', '0.655728542')
('Epoch:', '1454', 'test cost=', '0.645454228')
('Epoch:', '1455', 'training cost=', '0.655513170')
('Epoch:', '1455', 'test cost=', '0.685127556')
('Epoch:', '1456', 'training cost=', '0.654710405')
('Epoch:', '1456', 'test cost=', '0.644498110')
('Epoch:', '1457', 'training cost=', '0.657132183')
('Epoch:', '1457', 'test cost=', '0.716365516')
('Epoch:', '1458', 'training cost=', '0.656914820')
('Epoch:', '1458', 'test cost=', '0.645991325')
('Epoch:', '1459', 'training cost=', '0.654449911')
('Epoch:', '1459', 'test cost=', '0.662460625')
